timestamp,BID_close,BID_high,BID_volume,BID_open,BID_low,CTG_low,CTG_volume,CTG_open,CTG_high,CTG_close,VCB_high,VCB_volume,VCB_low,VCB_close,VCB_open,VPB_high,VPB_volume,VPB_open,VPB_close,VPB_low,EIB_high,EIB_open,EIB_low,EIB_close,EIB_volume,HDB_high,HDB_volume,HDB_open,HDB_close,HDB_low,MBB_volume,MBB_open,MBB_close,MBB_low,MBB_high,STB_high,STB_volume,STB_low,STB_close,STB_open,ACB_close,ACB_volume,ACB_open,ACB_high,ACB_low,TCB_close,TCB_volume,TCB_high,TCB_low,TCB_open
2020-03-16,19125.90234375,20962.6875,3758469.0,20408.736328125,18980.125,14213.9814453125,10825813.0,15219.3603515625,15288.697265625,14213.9814453125,47114.84765625,1879987.0,44128.6953125,44526.84765625,47114.84765625,,,,,,10824.2255859375,10824.2255859375,10131.2109375,10560.2197265625,2019593.0,6464.6435546875,12894082.0,6281.94677734375,6099.25048828125,6014.92919921875,11190677.0,6960.74267578125,6676.630859375,6656.33740234375,7021.6240234375,,,,,,7780.13671875,12409079.0,8189.61767578125,8301.2939453125,7705.685546875,8725.0,13661900.0,9125.0,8600.0,9125.0
2020-03-17,19709.0078125,19767.318359375,3042906.0,17843.06640625,17843.06640625,13451.279296875,11513488.0,13867.298828125,14699.3369140625,14560.6640625,44792.28515625,2086515.0,42204.28515625,44792.28515625,42204.28515625,,,,,,10692.22265625,9966.20703125,9966.20703125,10626.220703125,16237101.0,6338.1611328125,16005786.0,5790.07177734375,5958.71484375,5705.75048828125,24219788.0,6493.9873046875,6778.099609375,6392.51904296875,6778.099609375,,,,,,7854.587890625,18195228.0,7742.9111328125,7966.26416015625,7482.33251953125,8975.0,27296320.0,8975.0,8425.0,8500.0
2020-03-18,20146.337890625,20700.2890625,2990822.0,19825.62890625,19796.474609375,14525.9951171875,9294484.0,14768.6728515625,14942.0146484375,14525.9951171875,46915.76953125,2416192.0,45124.078125,45986.7421875,45124.078125,,,,,,10791.224609375,10626.220703125,10494.21875,10791.224609375,3331596.0,6169.5185546875,6820719.0,6169.5185546875,5986.82177734375,5916.55419921875,15792375.0,6879.56787109375,6696.9248046875,6696.9248046875,6879.56787109375,,,,,,7891.8134765625,13417515.0,7929.0390625,8040.71533203125,7780.13671875,8975.0,37633040.0,9100.0,8850.0,9050.0
2020-03-19,19475.765625,19942.25,1554551.0,19796.474609375,19096.74609375,13763.2939453125,6842586.0,14213.9814453125,14283.3173828125,13936.634765625,45588.58984375,1855288.0,43796.8984375,43796.8984375,44659.56640625,,,,,,10791.224609375,10560.2197265625,10296.2138671875,10329.21484375,204571.0,5902.50048828125,8216199.0,5902.50048828125,5874.39306640625,5579.26806640625,13221478.0,6575.162109375,6534.57470703125,6493.9873046875,6656.33740234375,,,,,,7854.587890625,21984712.0,7817.3623046875,7929.0390625,7705.685546875,8625.0,6873420.0,8900.0,8575.0,8800.0
2020-03-20,19300.833984375,19854.78515625,1322775.0,19592.38671875,19184.212890625,13624.62109375,9269028.0,14144.64453125,14213.9814453125,13728.6259765625,43995.9765625,5430104.0,40810.74609375,40810.74609375,43796.8984375,,,,,,10560.2197265625,10329.21484375,10098.2099609375,10527.21875,48270.0,5874.39306640625,5476220.0,5818.17919921875,5874.39306640625,5551.1611328125,11157440.0,6554.86865234375,6493.9873046875,6473.69384765625,6615.74951171875,,,,,,7966.26416015625,14161412.0,8636.32421875,8636.32421875,7817.3623046875,8675.0,5676280.0,8750.0,8575.0,8725.0
2020-03-23,17959.6875,18601.10546875,4679606.0,18076.30859375,17959.6875,12792.5830078125,9329617.0,13035.2607421875,13173.93359375,12792.5830078125,38819.98046875,2893460.0,37957.3125,37957.3125,38222.75,,,,,,10758.2236328125,10560.2197265625,9801.2041015625,10560.2197265625,5288040.0,5509.00048828125,3863354.0,5509.00048828125,5466.83984375,5466.83984375,35038582.0,6169.2880859375,6047.52587890625,6047.52587890625,6331.6376953125,,,,,,7184.5283203125,28002927.0,7891.8134765625,7966.26416015625,7184.5283203125,8075.0,11505380.0,8500.0,8075.0,8100.0
2020-03-24,18426.173828125,18630.259765625,2104278.0,18076.30859375,17901.376953125,12237.8916015625,9203334.0,12792.5830078125,12965.923828125,12688.578125,38753.62109375,2257525.0,37559.16015625,38488.18359375,37957.3125,,,,,,10626.220703125,9966.20703125,9966.20703125,10560.2197265625,4180882.0,5537.107421875,6045114.0,5466.83984375,5340.357421875,5256.0361328125,19322633.0,6088.11328125,6006.9384765625,5864.88232421875,6088.11328125,,,,,,7296.20458984375,15654168.0,7110.0771484375,7407.88134765625,7110.0771484375,8050.0,6714000.0,8250.0,8000.0,8250.0
2020-03-25,19359.14453125,19504.919921875,2764466.0,19475.765625,19125.90234375,13035.2607421875,10154883.0,13173.93359375,13555.2841796875,13555.2841796875,41142.54296875,2766363.0,39616.28515625,41142.54296875,39815.36328125,,,,,,10593.220703125,10362.2158203125,10197.2119140625,10560.2197265625,103587.0,5593.32177734375,7351615.0,5593.32177734375,5593.32177734375,5382.51806640625,19008691.0,6209.87548828125,6351.931640625,6108.40673828125,6351.931640625,,,,,,7631.234375,11632869.0,7445.10693359375,7742.9111328125,7445.10693359375,8300.0,10200540.0,8350.0,8150.0,8250.0
2020-03-26,19417.455078125,19942.25,1969757.0,19242.5234375,18746.8828125,13035.2607421875,7458942.0,13208.6015625,13589.953125,13035.2607421875,42934.234375,3067543.0,40810.74609375,41938.84765625,41142.54296875,,,,,,10560.2197265625,10560.2197265625,9999.2080078125,10164.2109375,6037025.0,5593.32177734375,12178359.0,5565.21484375,5509.00048828125,5312.25048828125,12074400.0,6291.05029296875,6108.40673828125,6108.40673828125,6311.34423828125,,,,,,7333.43017578125,9755475.0,7668.4599609375,7668.4599609375,7333.43017578125,8050.0,34761980.0,8300.0,8050.0,8300.0
2020-03-27,19242.5234375,19679.853515625,1934825.0,19300.833984375,18892.658203125,12965.923828125,9030611.0,13208.6015625,13243.2705078125,13173.93359375,43730.5390625,2787295.0,41474.3359375,42536.078125,42005.20703125,,,,,,10362.2158203125,10032.208984375,9570.19921875,10362.2158203125,846118.0,5480.89306640625,6994659.0,5480.89306640625,5129.55419921875,5129.55419921875,13843448.0,6128.70068359375,5925.763671875,5885.17626953125,6148.99462890625,,,,,,7333.43017578125,10693439.0,7333.43017578125,7482.33251953125,7258.97900390625,8000.0,16854660.0,8100.0,7800.0,8075.0
2020-03-30,18017.998046875,18601.10546875,2348504.0,18076.30859375,17901.376953125,12272.5595703125,10573305.0,12376.564453125,12480.5693359375,12272.5595703125,40744.38671875,3248544.0,39682.64453125,40478.953125,39881.72265625,,,,,,10362.2158203125,9768.203125,9669.201171875,10362.2158203125,577623.0,4918.75048828125,6483829.0,4918.75048828125,4848.482421875,4778.21484375,22567775.0,5682.2392578125,5519.88916015625,5519.88916015625,5722.82666015625,,,,,,6775.04736328125,15943617.0,7258.97900390625,7258.97900390625,6663.37060546875,7450.0,6987460.0,7750.0,7450.0,7550.0
2020-03-31,17988.84375,18746.8828125,1747140.0,18659.416015625,17201.6484375,11509.8583984375,8801381.0,12480.5693359375,12827.2509765625,11925.876953125,42536.078125,1442910.0,39815.36328125,41142.54296875,40810.74609375,,,,,,10329.21484375,10098.2099609375,9669.201171875,9669.201171875,947449.0,5143.607421875,10031244.0,5045.232421875,5003.07177734375,4525.25048828125,15127957.0,5601.06396484375,5499.595703125,5337.24609375,5722.82666015625,,,,,,6626.14501953125,12765838.0,6775.04736328125,6998.400390625,6477.2431640625,7500.0,5497700.0,7750.0,7000.0,7500.0
2020-04-01,18717.7265625,19242.5234375,2042437.0,18017.998046875,17959.6875,11787.2041015625,7953315.0,11787.2041015625,12723.24609375,12688.578125,43730.5390625,1956510.0,40810.74609375,43133.30859375,40810.74609375,,,,,,10032.208984375,9240.1923828125,9240.1923828125,10032.208984375,21009987.0,5326.30419921875,2676148.0,5031.17919921875,5326.30419921875,5017.12548828125,17424557.0,5459.00830078125,5783.70751953125,5418.4208984375,5804.00146484375,,,,,,6923.94921875,11447054.0,5993.31103515625,7072.8515625,5993.31103515625,7750.0,58512960.0,7800.0,7175.0,7500.0
2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,20000.5625,20000.5625,3376772.0,19009.279296875,19009.279296875,12827.2509765625,7276960.0,12896.587890625,13173.93359375,13035.2607421875,43995.9765625,2602045.0,42469.71875,43465.10546875,43133.30859375,,,,,,10032.208984375,9801.2041015625,9405.1953125,10032.208984375,3732149.0,5494.94677734375,4033669.0,5368.46484375,5494.94677734375,5340.357421875,13040262.0,5804.00146484375,5986.64453125,5783.70751953125,6067.8193359375,,,,,,7110.0771484375,14458816.0,6737.82177734375,7221.75390625,6737.82177734375,7925.0,4267020.0,7975.0,7750.0,7750.0
2020-04-06,21400.017578125,21400.017578125,3226921.0,20816.91015625,20467.046875,13173.93359375,15586322.0,13381.943359375,13936.634765625,13936.634765625,45323.15625,3181485.0,43796.8984375,45124.078125,44792.28515625,,,,,,10230.212890625,10032.208984375,9702.2021484375,10230.212890625,6577288.0,5761.96484375,7188630.0,5509.00048828125,5761.96484375,5509.00048828125,19701441.0,6169.2880859375,6392.51904296875,6148.99462890625,6392.51904296875,,,,,,7668.4599609375,15465884.0,7221.75390625,7742.9111328125,7110.0771484375,8475.0,10961740.0,8475.0,8050.0,8100.0
2020-04-07,21574.94921875,21983.125,3074993.0,21866.50390625,20991.84375,13589.953125,10646759.0,14005.9716796875,14040.6396484375,13763.2939453125,45787.66796875,2776671.0,44327.76953125,45256.796875,45124.078125,,,,,,10230.212890625,9900.2060546875,9900.2060546875,10230.212890625,3277310.0,5874.39306640625,4463808.0,5761.96484375,5832.232421875,5649.5361328125,30985725.0,6554.86865234375,6473.69384765625,6372.22509765625,6575.162109375,,,,,,7556.78369140625,12001492.0,7817.3623046875,7817.3623046875,7445.10693359375,8475.0,9079980.0,8600.0,8400.0,8500.0
2020-04-08,22128.900390625,22158.056640625,2497242.0,20875.22265625,20467.046875,13243.2705078125,6688050.0,13381.943359375,13867.298828125,13659.2890625,45256.796875,2679939.0,44327.76953125,44792.28515625,44460.48828125,,,,,,10197.2119140625,9768.203125,9768.203125,10032.208984375,5383917.0,5818.17919921875,3844285.0,5761.96484375,5804.12548828125,5635.482421875,14766097.0,6291.05029296875,6372.22509765625,6250.462890625,6433.1064453125,,,,,,7519.55810546875,6263268.0,8301.2939453125,8301.2939453125,7333.43017578125,8350.0,2953600.0,8400.0,8150.0,8400.0
2020-04-09,21983.125,22507.919921875,2313469.0,22128.900390625,21953.96875,13728.6259765625,10612419.0,13867.298828125,14109.9765625,13728.6259765625,47778.43359375,3381186.0,45124.078125,47114.84765625,45124.078125,,,,,,10098.2099609375,10032.208984375,9933.20703125,10032.208984375,393476.0,5846.2861328125,7413982.0,5804.12548828125,5804.12548828125,5663.58984375,17673697.0,6493.9873046875,6412.8125,6372.22509765625,6534.57470703125,,,,,,7445.10693359375,10930574.0,8264.068359375,8264.068359375,7445.10693359375,8450.0,4539660.0,8575.0,8425.0,8550.0
2020-04-10,21516.638671875,22041.435546875,2175552.0,21749.8828125,21400.017578125,13381.943359375,8222192.0,13728.6259765625,13936.634765625,13485.9482421875,47712.078125,2523215.0,46185.8203125,46849.41015625,47114.84765625,,,,,,9999.2080078125,9933.20703125,9669.201171875,9999.2080078125,757165.0,5761.96484375,5607432.0,5663.58984375,5621.42919921875,5565.21484375,20303501.0,6412.8125,6311.34423828125,6270.7568359375,6473.69384765625,,,,,,7370.65576171875,6762785.0,7072.8515625,7519.55810546875,7072.8515625,8375.0,3097800.0,8475.0,8325.0,8350.0
2020-04-13,21662.416015625,21983.125,4434366.0,21400.017578125,21341.70703125,13347.275390625,6033330.0,13451.279296875,13867.298828125,13589.953125,47645.71875,1577526.0,46451.2578125,46982.12890625,46849.41015625,,,,,,10032.208984375,9999.2080078125,9801.2041015625,10032.208984375,244100.0,5677.64306640625,21778339.0,5607.37548828125,5677.64306640625,5438.732421875,15831194.0,6311.34423828125,6392.51904296875,6291.05029296875,6514.28125,,,,,,7445.10693359375,5232406.0,6663.37060546875,7594.0087890625,6663.37060546875,8600.0,7100660.0,8800.0,8375.0,8375.0
2020-04-14,21283.396484375,21895.658203125,2092857.0,21604.10546875,20875.22265625,13035.2607421875,10792166.0,13555.2841796875,13693.95703125,13312.6064453125,46982.12890625,2960520.0,44991.359375,46384.8984375,46783.05078125,,,,,,10131.2109375,10032.208984375,9867.205078125,9999.2080078125,5421538.0,5691.69677734375,4872601.0,5691.69677734375,5621.42919921875,5494.94677734375,17387152.0,6493.9873046875,6453.39990234375,6291.05029296875,6493.9873046875,,,,,,7445.10693359375,8508385.0,7445.10693359375,7519.55810546875,7333.43017578125,8575.0,2949700.0,8675.0,8450.0,8675.0
2020-04-15,21749.8828125,21983.125,1898571.0,21400.017578125,21400.017578125,13312.6064453125,9746728.0,13312.6064453125,13832.630859375,13763.2939453125,47313.921875,1684384.0,46252.1796875,47048.48828125,46252.1796875,,,,,,10032.208984375,9999.2080078125,9834.2041015625,9999.2080078125,15639037.0,5804.12548828125,4184412.0,5621.42919921875,5804.12548828125,5621.42919921875,25404317.0,6493.9873046875,6636.04345703125,6453.39990234375,6696.9248046875,,,,,,7519.55810546875,9902444.0,7445.10693359375,7705.685546875,7445.10693359375,8775.0,11250160.0,8775.0,8600.0,8650.0
2020-04-16,21749.8828125,21749.8828125,2075554.0,21691.5703125,21429.173828125,13451.279296875,5351178.0,13589.953125,13797.9619140625,13728.6259765625,47247.5625,1672795.0,46318.5390625,47247.5625,46451.2578125,,,,,,10032.208984375,9900.2060546875,9867.205078125,9999.2080078125,9394425.0,5958.71484375,6800331.0,5790.07177734375,5888.44677734375,5733.857421875,13500359.0,6595.4560546875,6696.9248046875,6493.9873046875,6696.9248046875,,,,,,7594.0087890625,5091175.0,7519.55810546875,7594.0087890625,7482.33251953125,8775.0,4846300.0,8775.0,8600.0,8750.0
2020-04-17,21808.193359375,22274.677734375,1975126.0,22070.58984375,21691.5703125,13867.298828125,12506717.0,14213.9814453125,14213.9814453125,13936.634765625,47645.71875,2756432.0,47048.48828125,47380.28125,47446.640625,,,,,,10296.2138671875,10032.208984375,9900.2060546875,10032.208984375,1325487.0,6183.57177734375,8768088.0,6099.25048828125,6043.0361328125,6028.982421875,18662401.0,6778.099609375,6899.86181640625,6737.51220703125,6960.74267578125,,,,,,7817.3623046875,12919601.0,7631.234375,7854.587890625,7631.234375,8875.0,9321940.0,8925.0,8750.0,8900.0
2020-04-20,21633.259765625,22158.056640625,2352619.0,22099.74609375,21545.794921875,13763.2939453125,9074181.0,14075.30859375,14179.3125,13763.2939453125,48043.87109375,2194172.0,46982.12890625,47712.078125,47579.359375,,,,,,10230.212890625,10098.2099609375,9966.20703125,10032.208984375,10506765.0,6169.5185546875,8914953.0,6127.357421875,6000.87548828125,5972.7685546875,28695043.0,6899.86181640625,6757.8056640625,6737.51220703125,6960.74267578125,,,,,,7705.685546875,8231189.0,7891.8134765625,7891.8134765625,7668.4599609375,8850.0,7140780.0,8975.0,8750.0,8950.0
2020-04-21,20233.8046875,21458.328125,3839741.0,20991.84375,20233.8046875,13000.5927734375,13412690.0,13624.62109375,13693.95703125,13035.2607421875,47446.640625,3333552.0,44991.359375,47446.640625,47114.84765625,,,,,,10098.2099609375,10032.208984375,9801.2041015625,9999.2080078125,376946.0,5902.50048828125,8523806.0,5846.2861328125,5649.5361328125,5607.37548828125,27381728.0,6656.33740234375,6351.931640625,6351.931640625,6676.630859375,,,,,,7370.65576171875,16944905.0,7668.4599609375,7668.4599609375,7333.43017578125,8425.0,6090040.0,8700.0,8350.0,8650.0
2020-04-22,21108.46484375,21604.10546875,2424597.0,19300.833984375,19300.833984375,12757.9150390625,9312267.0,12757.9150390625,13659.2890625,13347.275390625,47181.203125,2514039.0,45787.66796875,45986.7421875,45787.66796875,,,,,,10296.2138671875,9867.205078125,9867.205078125,10164.2109375,3812086.0,5874.39306640625,5294131.0,5480.89306640625,5846.2861328125,5424.67919921875,15880849.0,6189.58203125,6534.57470703125,6189.58203125,6554.86865234375,,,,,,7594.0087890625,7466174.0,7370.65576171875,7594.0087890625,7221.75390625,8450.0,3963900.0,8600.0,8125.0,8125.0
2020-04-23,21108.46484375,21691.5703125,1354690.0,21574.94921875,21050.154296875,13312.6064453125,4254772.0,13520.6162109375,13659.2890625,13312.6064453125,47114.84765625,1810772.0,45654.94921875,45920.38671875,47114.84765625,,,,,,10362.2158203125,10296.2138671875,10098.2099609375,10098.2099609375,335779.0,5958.71484375,8022012.0,5902.50048828125,5790.07177734375,5677.64306640625,11371622.0,6656.33740234375,6554.86865234375,6514.28125,6676.630859375,,,,,,7556.78369140625,5578432.0,7631.234375,7742.9111328125,7556.78369140625,8475.0,10890580.0,8650.0,8475.0,8600.0
