timestamp,BID_low,BID_open,BID_close,BID_high,BID_volume,CTG_open,CTG_low,CTG_close,CTG_volume,CTG_high,VCB_low,VCB_open,VCB_volume,VCB_high,VCB_close,VPB_low,VPB_open,VPB_volume,VPB_close,VPB_high,EIB_open,EIB_low,EIB_close,EIB_volume,EIB_high,HDB_open,HDB_low,HDB_close,HDB_volume,HDB_high,MBB_low,MBB_open,MBB_volume,MBB_close,MBB_high,STB_low,STB_open,STB_volume,STB_close,STB_high,ACB_high,ACB_low,ACB_close,ACB_open,ACB_volume,TCB_close,TCB_open,TCB_low,TCB_volume,TCB_high
2020-03-24,17901.376953125,18076.30859375,18426.173828125,18630.259765625,2104278.0,12792.5830078125,12237.8916015625,12688.578125,9203334.0,12965.923828125,37559.16015625,37957.3125,2257525.0,38753.62109375,38488.18359375,,,,,,9966.20703125,9966.20703125,10560.2197265625,4180882.0,10626.220703125,5466.83984375,5256.0361328125,5340.357421875,6045114.0,5537.107421875,5864.88232421875,6088.11328125,19322633.0,6006.9384765625,6088.11328125,,,,,,7407.88134765625,7110.0771484375,7296.20458984375,7110.0771484375,15654168.0,8050.0,8250.0,8000.0,6714000.0,8250.0
2020-03-25,19125.90234375,19475.765625,19359.14453125,19504.919921875,2764466.0,13173.93359375,13035.2607421875,13555.2841796875,10154883.0,13555.2841796875,39616.28515625,39815.36328125,2766363.0,41142.54296875,41142.54296875,,,,,,10362.2158203125,10197.2119140625,10560.2197265625,103587.0,10593.220703125,5593.32177734375,5382.51806640625,5593.32177734375,7351615.0,5593.32177734375,6108.40673828125,6209.87548828125,19008691.0,6351.931640625,6351.931640625,,,,,,7742.9111328125,7445.10693359375,7631.234375,7445.10693359375,11632869.0,8300.0,8250.0,8150.0,10200540.0,8350.0
2020-03-26,18746.8828125,19242.5234375,19417.455078125,19942.25,1969757.0,13208.6015625,13035.2607421875,13035.2607421875,7458942.0,13589.953125,40810.74609375,41142.54296875,3067543.0,42934.234375,41938.84765625,,,,,,10560.2197265625,9999.2080078125,10164.2109375,6037025.0,10560.2197265625,5565.21484375,5312.25048828125,5509.00048828125,12178359.0,5593.32177734375,6108.40673828125,6291.05029296875,12074400.0,6108.40673828125,6311.34423828125,,,,,,7668.4599609375,7333.43017578125,7333.43017578125,7668.4599609375,9755475.0,8050.0,8300.0,8050.0,34761980.0,8300.0
2020-03-27,18892.658203125,19300.833984375,19242.5234375,19679.853515625,1934825.0,13208.6015625,12965.923828125,13173.93359375,9030611.0,13243.2705078125,41474.3359375,42005.20703125,2787295.0,43730.5390625,42536.078125,,,,,,10032.208984375,9570.19921875,10362.2158203125,846118.0,10362.2158203125,5480.89306640625,5129.55419921875,5129.55419921875,6994659.0,5480.89306640625,5885.17626953125,6128.70068359375,13843448.0,5925.763671875,6148.99462890625,,,,,,7482.33251953125,7258.97900390625,7333.43017578125,7333.43017578125,10693439.0,8000.0,8075.0,7800.0,16854660.0,8100.0
2020-03-30,17901.376953125,18076.30859375,18017.998046875,18601.10546875,2348504.0,12376.564453125,12272.5595703125,12272.5595703125,10573305.0,12480.5693359375,39682.64453125,39881.72265625,3248544.0,40744.38671875,40478.953125,,,,,,9768.203125,9669.201171875,10362.2158203125,577623.0,10362.2158203125,4918.75048828125,4778.21484375,4848.482421875,6483829.0,4918.75048828125,5519.88916015625,5682.2392578125,22567775.0,5519.88916015625,5722.82666015625,,,,,,7258.97900390625,6663.37060546875,6775.04736328125,7258.97900390625,15943617.0,7450.0,7550.0,7450.0,6987460.0,7750.0
2020-03-31,17201.6484375,18659.416015625,17988.84375,18746.8828125,1747140.0,12480.5693359375,11509.8583984375,11925.876953125,8801381.0,12827.2509765625,39815.36328125,40810.74609375,1442910.0,42536.078125,41142.54296875,,,,,,10098.2099609375,9669.201171875,9669.201171875,947449.0,10329.21484375,5045.232421875,4525.25048828125,5003.07177734375,10031244.0,5143.607421875,5337.24609375,5601.06396484375,15127957.0,5499.595703125,5722.82666015625,,,,,,6998.400390625,6477.2431640625,6626.14501953125,6775.04736328125,12765838.0,7500.0,7500.0,7000.0,5497700.0,7750.0
2020-04-01,17959.6875,18017.998046875,18717.7265625,19242.5234375,2042437.0,11787.2041015625,11787.2041015625,12688.578125,7953315.0,12723.24609375,40810.74609375,40810.74609375,1956510.0,43730.5390625,43133.30859375,,,,,,9240.1923828125,9240.1923828125,10032.208984375,21009987.0,10032.208984375,5031.17919921875,5017.12548828125,5326.30419921875,2676148.0,5326.30419921875,5418.4208984375,5459.00830078125,17424557.0,5783.70751953125,5804.00146484375,,,,,,7072.8515625,5993.31103515625,6923.94921875,5993.31103515625,11447054.0,7750.0,7500.0,7175.0,58512960.0,7800.0
2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,19009.279296875,19009.279296875,20000.5625,20000.5625,3376772.0,12896.587890625,12827.2509765625,13035.2607421875,7276960.0,13173.93359375,42469.71875,43133.30859375,2602045.0,43995.9765625,43465.10546875,,,,,,9801.2041015625,9405.1953125,10032.208984375,3732149.0,10032.208984375,5368.46484375,5340.357421875,5494.94677734375,4033669.0,5494.94677734375,5783.70751953125,5804.00146484375,13040262.0,5986.64453125,6067.8193359375,,,,,,7221.75390625,6737.82177734375,7110.0771484375,6737.82177734375,14458816.0,7925.0,7750.0,7750.0,4267020.0,7975.0
2020-04-06,20467.046875,20816.91015625,21400.017578125,21400.017578125,3226921.0,13381.943359375,13173.93359375,13936.634765625,15586322.0,13936.634765625,43796.8984375,44792.28515625,3181485.0,45323.15625,45124.078125,,,,,,10032.208984375,9702.2021484375,10230.212890625,6577288.0,10230.212890625,5509.00048828125,5509.00048828125,5761.96484375,7188630.0,5761.96484375,6148.99462890625,6169.2880859375,19701441.0,6392.51904296875,6392.51904296875,,,,,,7742.9111328125,7110.0771484375,7668.4599609375,7221.75390625,15465884.0,8475.0,8100.0,8050.0,10961740.0,8475.0
2020-04-07,20991.84375,21866.50390625,21574.94921875,21983.125,3074993.0,14005.9716796875,13589.953125,13763.2939453125,10646759.0,14040.6396484375,44327.76953125,45124.078125,2776671.0,45787.66796875,45256.796875,,,,,,9900.2060546875,9900.2060546875,10230.212890625,3277310.0,10230.212890625,5761.96484375,5649.5361328125,5832.232421875,4463808.0,5874.39306640625,6372.22509765625,6554.86865234375,30985725.0,6473.69384765625,6575.162109375,,,,,,7817.3623046875,7445.10693359375,7556.78369140625,7817.3623046875,12001492.0,8475.0,8500.0,8400.0,9079980.0,8600.0
2020-04-08,20467.046875,20875.22265625,22128.900390625,22158.056640625,2497242.0,13381.943359375,13243.2705078125,13659.2890625,6688050.0,13867.298828125,44327.76953125,44460.48828125,2679939.0,45256.796875,44792.28515625,,,,,,9768.203125,9768.203125,10032.208984375,5383917.0,10197.2119140625,5761.96484375,5635.482421875,5804.12548828125,3844285.0,5818.17919921875,6250.462890625,6291.05029296875,14766097.0,6372.22509765625,6433.1064453125,,,,,,8301.2939453125,7333.43017578125,7519.55810546875,8301.2939453125,6263268.0,8350.0,8400.0,8150.0,2953600.0,8400.0
2020-04-09,21953.96875,22128.900390625,21983.125,22507.919921875,2313469.0,13867.298828125,13728.6259765625,13728.6259765625,10612419.0,14109.9765625,45124.078125,45124.078125,3381186.0,47778.43359375,47114.84765625,,,,,,10032.208984375,9933.20703125,10032.208984375,393476.0,10098.2099609375,5804.12548828125,5663.58984375,5804.12548828125,7413982.0,5846.2861328125,6372.22509765625,6493.9873046875,17673697.0,6412.8125,6534.57470703125,,,,,,8264.068359375,7445.10693359375,7445.10693359375,8264.068359375,10930574.0,8450.0,8550.0,8425.0,4539660.0,8575.0
2020-04-10,21400.017578125,21749.8828125,21516.638671875,22041.435546875,2175552.0,13728.6259765625,13381.943359375,13485.9482421875,8222192.0,13936.634765625,46185.8203125,47114.84765625,2523215.0,47712.078125,46849.41015625,,,,,,9933.20703125,9669.201171875,9999.2080078125,757165.0,9999.2080078125,5663.58984375,5565.21484375,5621.42919921875,5607432.0,5761.96484375,6270.7568359375,6412.8125,20303501.0,6311.34423828125,6473.69384765625,,,,,,7519.55810546875,7072.8515625,7370.65576171875,7072.8515625,6762785.0,8375.0,8350.0,8325.0,3097800.0,8475.0
2020-04-13,21341.70703125,21400.017578125,21662.416015625,21983.125,4434366.0,13451.279296875,13347.275390625,13589.953125,6033330.0,13867.298828125,46451.2578125,46849.41015625,1577526.0,47645.71875,46982.12890625,,,,,,9999.2080078125,9801.2041015625,10032.208984375,244100.0,10032.208984375,5607.37548828125,5438.732421875,5677.64306640625,21778339.0,5677.64306640625,6291.05029296875,6311.34423828125,15831194.0,6392.51904296875,6514.28125,,,,,,7594.0087890625,6663.37060546875,7445.10693359375,6663.37060546875,5232406.0,8600.0,8375.0,8375.0,7100660.0,8800.0
2020-04-14,20875.22265625,21604.10546875,21283.396484375,21895.658203125,2092857.0,13555.2841796875,13035.2607421875,13312.6064453125,10792166.0,13693.95703125,44991.359375,46783.05078125,2960520.0,46982.12890625,46384.8984375,,,,,,10032.208984375,9867.205078125,9999.2080078125,5421538.0,10131.2109375,5691.69677734375,5494.94677734375,5621.42919921875,4872601.0,5691.69677734375,6291.05029296875,6493.9873046875,17387152.0,6453.39990234375,6493.9873046875,,,,,,7519.55810546875,7333.43017578125,7445.10693359375,7445.10693359375,8508385.0,8575.0,8675.0,8450.0,2949700.0,8675.0
2020-04-15,21400.017578125,21400.017578125,21749.8828125,21983.125,1898571.0,13312.6064453125,13312.6064453125,13763.2939453125,9746728.0,13832.630859375,46252.1796875,46252.1796875,1684384.0,47313.921875,47048.48828125,,,,,,9999.2080078125,9834.2041015625,9999.2080078125,15639037.0,10032.208984375,5621.42919921875,5621.42919921875,5804.12548828125,4184412.0,5804.12548828125,6453.39990234375,6493.9873046875,25404317.0,6636.04345703125,6696.9248046875,,,,,,7705.685546875,7445.10693359375,7519.55810546875,7445.10693359375,9902444.0,8775.0,8650.0,8600.0,11250160.0,8775.0
2020-04-16,21429.173828125,21691.5703125,21749.8828125,21749.8828125,2075554.0,13589.953125,13451.279296875,13728.6259765625,5351178.0,13797.9619140625,46318.5390625,46451.2578125,1672795.0,47247.5625,47247.5625,,,,,,9900.2060546875,9867.205078125,9999.2080078125,9394425.0,10032.208984375,5790.07177734375,5733.857421875,5888.44677734375,6800331.0,5958.71484375,6493.9873046875,6595.4560546875,13500359.0,6696.9248046875,6696.9248046875,,,,,,7594.0087890625,7482.33251953125,7594.0087890625,7519.55810546875,5091175.0,8775.0,8750.0,8600.0,4846300.0,8775.0
2020-04-17,21691.5703125,22070.58984375,21808.193359375,22274.677734375,1975126.0,14213.9814453125,13867.298828125,13936.634765625,12506717.0,14213.9814453125,47048.48828125,47446.640625,2756432.0,47645.71875,47380.28125,,,,,,10032.208984375,9900.2060546875,10032.208984375,1325487.0,10296.2138671875,6099.25048828125,6028.982421875,6043.0361328125,8768088.0,6183.57177734375,6737.51220703125,6778.099609375,18662401.0,6899.86181640625,6960.74267578125,,,,,,7854.587890625,7631.234375,7817.3623046875,7631.234375,12919601.0,8875.0,8900.0,8750.0,9321940.0,8925.0
2020-04-20,21545.794921875,22099.74609375,21633.259765625,22158.056640625,2352619.0,14075.30859375,13763.2939453125,13763.2939453125,9074181.0,14179.3125,46982.12890625,47579.359375,2194172.0,48043.87109375,47712.078125,,,,,,10098.2099609375,9966.20703125,10032.208984375,10506765.0,10230.212890625,6127.357421875,5972.7685546875,6000.87548828125,8914953.0,6169.5185546875,6737.51220703125,6899.86181640625,28695043.0,6757.8056640625,6960.74267578125,,,,,,7891.8134765625,7668.4599609375,7705.685546875,7891.8134765625,8231189.0,8850.0,8950.0,8750.0,7140780.0,8975.0
2020-04-21,20233.8046875,20991.84375,20233.8046875,21458.328125,3839741.0,13624.62109375,13000.5927734375,13035.2607421875,13412690.0,13693.95703125,44991.359375,47114.84765625,3333552.0,47446.640625,47446.640625,,,,,,10032.208984375,9801.2041015625,9999.2080078125,376946.0,10098.2099609375,5846.2861328125,5607.37548828125,5649.5361328125,8523806.0,5902.50048828125,6351.931640625,6656.33740234375,27381728.0,6351.931640625,6676.630859375,,,,,,7668.4599609375,7333.43017578125,7370.65576171875,7668.4599609375,16944905.0,8425.0,8650.0,8350.0,6090040.0,8700.0
2020-04-22,19300.833984375,19300.833984375,21108.46484375,21604.10546875,2424597.0,12757.9150390625,12757.9150390625,13347.275390625,9312267.0,13659.2890625,45787.66796875,45787.66796875,2514039.0,47181.203125,45986.7421875,,,,,,9867.205078125,9867.205078125,10164.2109375,3812086.0,10296.2138671875,5480.89306640625,5424.67919921875,5846.2861328125,5294131.0,5874.39306640625,6189.58203125,6189.58203125,15880849.0,6534.57470703125,6554.86865234375,,,,,,7594.0087890625,7221.75390625,7594.0087890625,7370.65576171875,7466174.0,8450.0,8125.0,8125.0,3963900.0,8600.0
2020-04-23,21050.154296875,21574.94921875,21108.46484375,21691.5703125,1354690.0,13520.6162109375,13312.6064453125,13312.6064453125,4254772.0,13659.2890625,45654.94921875,47114.84765625,1810772.0,47114.84765625,45920.38671875,,,,,,10296.2138671875,10098.2099609375,10098.2099609375,335779.0,10362.2158203125,5902.50048828125,5677.64306640625,5790.07177734375,8022012.0,5958.71484375,6514.28125,6656.33740234375,11371622.0,6554.86865234375,6676.630859375,,,,,,7742.9111328125,7556.78369140625,7556.78369140625,7631.234375,5578432.0,8475.0,8600.0,8475.0,10890580.0,8650.0
